person,movie,rating
23,tt4645330,4
28,tt4645330,3
56,tt4645330,5
62,tt4645330,4
70,tt4645330,2
81,tt4645330,4
84,tt4645330,2
86,tt4645330,4
87,tt4645330,2
88,tt4645330,3
89,tt4645330,3
94,tt4645330,3
97,tt4645330,1
9,tt0169547,5
12,tt0169547,3
19,tt0169547,5
20,tt0169547,2
27,tt0169547,1
44,tt0169547,5
68,tt0169547,2
92,tt0169547,5
96,tt0169547,2
2,tt3410834,4
3,tt3410834,5
22,tt3410834,5
26,tt3410834,4
37,tt3410834,3
49,tt3410834,2
51,tt3410834,3
53,tt3410834,4
59,tt3410834,2
61,tt3410834,4
63,tt3410834,2
81,tt3410834,2
84,tt3410834,2
89,tt3410834,5
97,tt3410834,4
1,tt2294629,2
4,tt2294629,2
10,tt2294629,4
14,tt2294629,2
21,tt2294629,4
23,tt2294629,4
30,tt2294629,2
34,tt2294629,3
38,tt2294629,5
49,tt2294629,2
51,tt2294629,4
73,tt2294629,2
79,tt2294629,1
85,tt2294629,1
10,tt0083658,5
16,tt0083658,4
22,tt0083658,5
32,tt0083658,5
35,tt0083658,4
56,tt0083658,1
57,tt0083658,5
65,tt0083658,2
76,tt0083658,4
80,tt0083658,5
81,tt0083658,3
86,tt0083658,2
88,tt0083658,4
92,tt0083658,5
94,tt0083658,5
3,tt4649466,4
10,tt4649466,2
23,tt4649466,1
27,tt4649466,5
43,tt4649466,4
63,tt4649466,5
68,tt4649466,4
82,tt4649466,2
89,tt4649466,3
1,tt2649554,3
2,tt2649554,3
7,tt2649554,5
41,tt2649554,5
43,tt2649554,2
45,tt2649554,2
46,tt2649554,4
56,tt2649554,1
67,tt2649554,4
74,tt2649554,4
15,tt0167404,3
35,tt0167404,3
37,tt0167404,4
38,tt0167404,1
65,tt0167404,2
78,tt0167404,3
79,tt0167404,2
80,tt0167404,4
83,tt0167404,4
85,tt0167404,3
95,tt0167404,4
97,tt0167404,2
3,tt3923662,2
4,tt3923662,2
19,tt3923662,4
33,tt3923662,5
34,tt3923662,2
45,tt3923662,1
68,tt3923662,3
72,tt3923662,3
77,tt3923662,5
79,tt3923662,1
85,tt3923662,4
87,tt3923662,3
89,tt3923662,1
94,tt3923662,4
97,tt3923662,4
10,tt0114369,2
26,tt0114369,3
32,tt0114369,4
69,tt0114369,1
70,tt0114369,4
3,tt0119217,2
11,tt0119217,5
16,tt0119217,5
24,tt0119217,4
25,tt0119217,3
38,tt0119217,1
42,tt0119217,4
44,tt0119217,5
47,tt0119217,4
48,tt0119217,3
59,tt0119217,3
87,tt0119217,1
92,tt0119217,5
94,tt0119217,4
96,tt0119217,1
26,tt0330373,4
37,tt0330373,2
60,tt0330373,4
61,tt0330373,1
71,tt0330373,5
72,tt0330373,3
81,tt0330373,4
84,tt0330373,4
92,tt0330373,3
95,tt0330373,4
7,tt4034354,4
11,tt4034354,4
16,tt4034354,3
25,tt4034354,2
56,tt4034354,5
72,tt4034354,3
74,tt4034354,4
75,tt4034354,1
78,tt4034354,3
81,tt4034354,5
92,tt4034354,3
8,tt0120586,5
23,tt0120586,3
24,tt0120586,3
44,tt0120586,2
47,tt0120586,5
55,tt0120586,5
11,tt5168192,3
12,tt5168192,3
35,tt5168192,2
55,tt5168192,2
60,tt5168192,5
61,tt5168192,5
69,tt5168192,3
75,tt5168192,4
79,tt5168192,5
95,tt5168192,5
3,tt2562232,2
12,tt2562232,4
27,tt2562232,5
34,tt2562232,4
45,tt2562232,3
67,tt2562232,3
97,tt2562232,5
98,tt2562232,5
9,tt0045152,5
11,tt0045152,4
15,tt0045152,3
22,tt0045152,4
23,tt0045152,2
27,tt0045152,5
46,tt0045152,4
60,tt0045152,5
61,tt0045152,4
70,tt0045152,2
83,tt0045152,5
89,tt0045152,5
94,tt0045152,5
97,tt0045152,5
3,tt0114814,4
17,tt0114814,3
18,tt0114814,2
21,tt0114814,2
23,tt0114814,4
35,tt0114814,2
41,tt0114814,4
50,tt0114814,2
52,tt0114814,5
56,tt0114814,2
65,tt0114814,5
67,tt0114814,5
78,tt0114814,4
85,tt0114814,5
95,tt0114814,2
4,tt1559547,2
9,tt1559547,3
29,tt1559547,3
50,tt1559547,4
57,tt1559547,1
72,tt1559547,5
76,tt1559547,2
79,tt1559547,2
80,tt1559547,2
84,tt1559547,4
98,tt1559547,3
3,tt3778644,2
4,tt3778644,4
10,tt3778644,5
12,tt3778644,4
15,tt3778644,2
35,tt3778644,5
41,tt3778644,4
45,tt3778644,5
48,tt3778644,5
66,tt3778644,2
71,tt3778644,3
75,tt3778644,5
79,tt3778644,2
80,tt3778644,4
95,tt3778644,2
96,tt3778644,5
7,tt3647498,2
18,tt3647498,5
43,tt3647498,3
47,tt3647498,4
56,tt3647498,1
57,tt3647498,3
82,tt3647498,1
85,tt3647498,3
91,tt3647498,5
98,tt3647498,5
4,tt0455944,1
19,tt0455944,5
21,tt0455944,1
39,tt0455944,5
51,tt0455944,4
62,tt0455944,4
70,tt0455944,5
73,tt0455944,2
76,tt0455944,4
80,tt0455944,3
86,tt0455944,1
87,tt0455944,2
1,tt1292566,2
16,tt1292566,2
36,tt1292566,5
53,tt1292566,2
58,tt1292566,2
69,tt1292566,3
71,tt1292566,5
83,tt1292566,2
86,tt1292566,5
99,tt1292566,3
5,tt0088763,5
11,tt0088763,5
35,tt0088763,2
46,tt0088763,2
67,tt0088763,2
71,tt0088763,4
86,tt0088763,1
1,tt0790724,1
12,tt0790724,2
16,tt0790724,4
21,tt0790724,5
26,tt0790724,4
30,tt0790724,4
44,tt0790724,1
56,tt0790724,4
64,tt0790724,3
66,tt0790724,4
82,tt0790724,2
96,tt0790724,3
99,tt0790724,3
10,tt2025690,1
16,tt2025690,3
60,tt2025690,4
68,tt2025690,2
70,tt2025690,5
74,tt2025690,2
81,tt2025690,4
82,tt2025690,5
15,tt2261287,2
23,tt2261287,3
32,tt2261287,1
38,tt2261287,3
40,tt2261287,1
50,tt2261287,2
55,tt2261287,1
57,tt2261287,3
62,tt2261287,2
66,tt2261287,4
68,tt2261287,3
74,tt2261287,3
75,tt2261287,2
84,tt2261287,5
1,tt0208092,2
12,tt0208092,4
28,tt0208092,3
33,tt0208092,1
53,tt0208092,2
62,tt0208092,5
63,tt0208092,5
67,tt0208092,3
69,tt0208092,2
83,tt0208092,2
96,tt0208092,3
23,tt4731136,3
25,tt4731136,2
34,tt4731136,2
35,tt4731136,4
72,tt4731136,4
78,tt4731136,4
80,tt4731136,2
95,tt4731136,2
97,tt4731136,1
4,tt2364897,2
9,tt2364897,3
12,tt2364897,2
15,tt2364897,4
25,tt2364897,4
32,tt2364897,2
33,tt2364897,4
45,tt2364897,4
75,tt2364897,3
76,tt2364897,4
88,tt2364897,5
92,tt2364897,2
15,tt2381111,5
37,tt2381111,5
40,tt2381111,3
42,tt2381111,4
55,tt2381111,4
63,tt2381111,2
74,tt2381111,3
78,tt2381111,5
89,tt2381111,3
92,tt2381111,2
94,tt2381111,2
9,tt1014759,5
22,tt1014759,2
28,tt1014759,4
34,tt1014759,2
37,tt1014759,3
46,tt1014759,5
67,tt1014759,3
69,tt1014759,2
99,tt1014759,5
5,tt1538403,1
18,tt1538403,5
21,tt1538403,5
36,tt1538403,2
61,tt1538403,5
64,tt1538403,2
73,tt1538403,2
83,tt1538403,5
99,tt1538403,2
1,tt0118715,5
2,tt0118715,2
4,tt0118715,4
10,tt0118715,3
17,tt0118715,4
27,tt0118715,5
36,tt0118715,4
44,tt0118715,2
45,tt0118715,2
47,tt0118715,3
48,tt0118715,2
49,tt0118715,5
50,tt0118715,5
51,tt0118715,4
52,tt0118715,4
57,tt0118715,3
68,tt0118715,2
97,tt0118715,3
16,tt0213149,5
19,tt0213149,5
21,tt0213149,4
22,tt0213149,2
42,tt0213149,5
47,tt0213149,1
48,tt0213149,2
63,tt0213149,3
68,tt0213149,2
69,tt0213149,3
77,tt0213149,4
78,tt0213149,5
89,tt0213149,4
97,tt0213149,3
7,tt4217392,2
14,tt4217392,2
15,tt4217392,2
22,tt4217392,5
47,tt4217392,2
55,tt4217392,2
58,tt4217392,5
59,tt4217392,5
70,tt4217392,2
85,tt4217392,1
95,tt4217392,2
16,tt1489889,2
17,tt1489889,5
21,tt1489889,4
24,tt1489889,5
25,tt1489889,3
26,tt1489889,3
47,tt1489889,4
52,tt1489889,1
55,tt1489889,3
67,tt1489889,5
70,tt1489889,1
85,tt1489889,2
91,tt1489889,4
7,tt3774694,1
18,tt3774694,4
23,tt3774694,2
31,tt3774694,4
38,tt3774694,3
43,tt3774694,1
44,tt3774694,2
50,tt3774694,4
54,tt3774694,4
65,tt3774694,2
32,tt5442430,5
43,tt5442430,5
44,tt5442430,5
60,tt5442430,5
62,tt5442430,4
71,tt5442430,5
73,tt5442430,2
83,tt5442430,5
89,tt5442430,3
92,tt5442430,3
2,tt1212428,5
10,tt1212428,2
15,tt1212428,4
48,tt1212428,2
49,tt1212428,4
51,tt1212428,5
60,tt1212428,3
62,tt1212428,4
84,tt1212428,5
85,tt1212428,5
88,tt1212428,5
94,tt1212428,3
21,tt3065204,3
23,tt3065204,4
27,tt3065204,5
37,tt3065204,4
45,tt3065204,4
62,tt3065204,5
65,tt3065204,5
72,tt3065204,5
87,tt3065204,3
88,tt3065204,4
98,tt3065204,1
99,tt3065204,3
3,tt2820852,4
4,tt2820852,1
6,tt2820852,4
20,tt2820852,3
43,tt2820852,5
46,tt2820852,4
59,tt2820852,1
69,tt2820852,2
72,tt2820852,4
80,tt2820852,2
83,tt2820852,3
86,tt2820852,2
93,tt2820852,2
97,tt2820852,3
22,tt4196450,3
35,tt4196450,2
45,tt4196450,5
46,tt4196450,4
48,tt4196450,3
59,tt4196450,5
63,tt4196450,3
79,tt4196450,2
84,tt4196450,2
85,tt4196450,3
96,tt4196450,3
9,tt0372784,1
11,tt0372784,3
14,tt0372784,4
17,tt0372784,2
23,tt0372784,5
51,tt0372784,4
54,tt0372784,5
63,tt0372784,2
73,tt0372784,5
83,tt0372784,5
90,tt0372784,1
94,tt0372784,1
6,tt0070909,4
8,tt0070909,5
13,tt0070909,1
25,tt0070909,3
35,tt0070909,3
37,tt0070909,4
62,tt0070909,1
70,tt0070909,4
72,tt0070909,2
77,tt0070909,5
83,tt0070909,3
92,tt0070909,5
97,tt0070909,1
4,tt1981677,5
26,tt1981677,1
30,tt1981677,3
33,tt1981677,4
42,tt1981677,3
54,tt1981677,4
55,tt1981677,5
68,tt1981677,4
79,tt1981677,2
80,tt1981677,2
25,tt1099212,5
32,tt1099212,4
68,tt1099212,5
73,tt1099212,4
76,tt1099212,2
80,tt1099212,2
5,tt0167260,4
14,tt0167260,2
19,tt0167260,4
30,tt0167260,5
33,tt0167260,3
54,tt0167260,4
60,tt0167260,3
63,tt0167260,2
64,tt0167260,5
67,tt0167260,2
85,tt0167260,3
95,tt0167260,1
27,tt0115956,1
31,tt0115956,4
32,tt0115956,3
46,tt0115956,4
59,tt0115956,3
60,tt0115956,5
79,tt0115956,4
85,tt0115956,1
87,tt0115956,5
93,tt0115956,5
2,tt0298130,3
22,tt0298130,4
30,tt0298130,2
44,tt0298130,4
65,tt0298130,4
67,tt0298130,4
71,tt0298130,2
86,tt0298130,3
89,tt0298130,2
97,tt0298130,4
3,tt3364774,4
21,tt3364774,2
30,tt3364774,5
32,tt3364774,5
37,tt3364774,4
40,tt3364774,2
43,tt3364774,3
58,tt3364774,2
60,tt3364774,4
66,tt3364774,4
67,tt3364774,3
70,tt3364774,4
71,tt3364774,2
96,tt3364774,3
99,tt3364774,2
27,tt1661199,5
29,tt1661199,5
31,tt1661199,2
37,tt1661199,4
42,tt1661199,2
49,tt1661199,4
53,tt1661199,4
63,tt1661199,5
66,tt1661199,2
85,tt1661199,3
88,tt1661199,3
2,tt5155780,2
31,tt5155780,5
32,tt5155780,2
48,tt5155780,4
54,tt5155780,5
62,tt5155780,3
65,tt5155780,4
66,tt5155780,3
73,tt5155780,5
82,tt5155780,3
93,tt5155780,5
7,tt0332452,4
27,tt0332452,4
33,tt0332452,2
34,tt0332452,4
36,tt0332452,5
61,tt0332452,4
62,tt0332452,1
75,tt0332452,4
2,tt3553442,3
12,tt3553442,2
22,tt3553442,3
24,tt3553442,4
32,tt3553442,1
33,tt3553442,5
36,tt3553442,3
47,tt3553442,4
60,tt3553442,5
64,tt3553442,5
69,tt3553442,4
71,tt3553442,1
86,tt3553442,3
21,tt1673434,5
22,tt1673434,5
25,tt1673434,3
50,tt1673434,3
51,tt1673434,3
66,tt1673434,5
69,tt1673434,5
71,tt1673434,5
73,tt1673434,2
91,tt1673434,3
2,tt4190530,4
3,tt4190530,1
11,tt4190530,4
13,tt4190530,3
15,tt4190530,3
18,tt4190530,4
26,tt4190530,3
48,tt4190530,2
50,tt4190530,1
53,tt4190530,5
59,tt4190530,4
61,tt4190530,2
68,tt4190530,2
70,tt4190530,3
78,tt4190530,4
83,tt4190530,2
90,tt4190530,2
96,tt4190530,5
97,tt4190530,4
18,tt1282140,3
28,tt1282140,2
30,tt1282140,3
33,tt1282140,4
34,tt1282140,3
38,tt1282140,4
40,tt1282140,4
43,tt1282140,4
45,tt1282140,5
50,tt1282140,4
53,tt1282140,5
62,tt1282140,3
75,tt1282140,2
83,tt1282140,3
97,tt1282140,1
9,tt1608290,4
12,tt1608290,5
13,tt1608290,1
16,tt1608290,2
23,tt1608290,2
37,tt1608290,3
41,tt1608290,4
45,tt1608290,4
48,tt1608290,5
71,tt1608290,3
72,tt1608290,2
95,tt1608290,3
99,tt1608290,2
1,tt1872181,5
4,tt1872181,2
30,tt1872181,2
32,tt1872181,2
41,tt1872181,4
48,tt1872181,1
49,tt1872181,2
55,tt1872181,2
57,tt1872181,2
63,tt1872181,2
72,tt1872181,2
76,tt1872181,3
78,tt1872181,2
85,tt1872181,4
86,tt1872181,4
98,tt1872181,3
4,tt5740806,4
5,tt5740806,1
14,tt5740806,1
21,tt5740806,3
30,tt5740806,5
59,tt5740806,4
62,tt5740806,2
77,tt5740806,3
79,tt5740806,4
82,tt5740806,1
83,tt5740806,5
87,tt5740806,5
91,tt5740806,2
93,tt5740806,5
97,tt5740806,5
4,tt1855325,2
5,tt1855325,4
6,tt1855325,1
18,tt1855325,2
20,tt1855325,5
24,tt1855325,3
38,tt1855325,5
42,tt1855325,5
65,tt1855325,5
66,tt1855325,3
80,tt1855325,3
85,tt1855325,2
86,tt1855325,3
89,tt1855325,5
92,tt1855325,2
95,tt1855325,4
11,tt0478970,5
15,tt0478970,2
16,tt0478970,2
22,tt0478970,3
24,tt0478970,2
26,tt0478970,5
57,tt0478970,5
58,tt0478970,5
63,tt0478970,5
79,tt0478970,4
80,tt0478970,4
84,tt0478970,5
86,tt0478970,5
97,tt0478970,4
4,tt1840309,5
5,tt1840309,3
6,tt1840309,3
33,tt1840309,4
50,tt1840309,5
55,tt1840309,2
56,tt1840309,3
57,tt1840309,2
71,tt1840309,1
72,tt1840309,1
75,tt1840309,1
80,tt1840309,4
94,tt1840309,5
99,tt1840309,2
22,tt0110357,3
24,tt0110357,5
53,tt0110357,5
68,tt0110357,5
87,tt0110357,2
7,tt0093870,4
12,tt0093870,5
15,tt0093870,3
17,tt0093870,5
19,tt0093870,2
25,tt0093870,3
31,tt0093870,1
38,tt0093870,1
51,tt0093870,5
61,tt0093870,1
75,tt0093870,4
80,tt0093870,2
15,tt3503406,4
27,tt3503406,5
34,tt3503406,3
39,tt3503406,4
58,tt3503406,5
65,tt3503406,4
86,tt3503406,3
94,tt3503406,3
9,tt0488988,3
15,tt0488988,3
22,tt0488988,3
27,tt0488988,4
38,tt0488988,2
47,tt0488988,2
56,tt0488988,2
58,tt0488988,4
61,tt0488988,2
67,tt0488988,4
68,tt0488988,4
88,tt0488988,5
2,tt0947798,1
3,tt0947798,2
8,tt0947798,2
10,tt0947798,3
13,tt0947798,5
26,tt0947798,4
28,tt0947798,5
29,tt0947798,5
33,tt0947798,4
35,tt0947798,4
47,tt0947798,4
53,tt0947798,3
74,tt0947798,2
94,tt0947798,5
4,tt0112573,5
18,tt0112573,5
21,tt0112573,3
39,tt0112573,4
51,tt0112573,4
53,tt0112573,4
62,tt0112573,1
63,tt0112573,2
86,tt0112573,4
99,tt0112573,4
8,tt0120591,3
10,tt0120591,5
30,tt0120591,2
44,tt0120591,1
51,tt0120591,5
58,tt0120591,4
61,tt0120591,4
72,tt0120591,5
80,tt0120591,5
90,tt0120591,2
91,tt0120591,2
99,tt0120591,5
8,tt0078788,4
9,tt0078788,2
25,tt0078788,5
31,tt0078788,2
37,tt0078788,2
44,tt0078788,5
49,tt0078788,3
58,tt0078788,5
60,tt0078788,5
62,tt0078788,4
70,tt0078788,3
72,tt0078788,1
81,tt0078788,3
99,tt0078788,4
2,tt1638355,2
3,tt1638355,1
17,tt1638355,1
34,tt1638355,5
35,tt1638355,3
59,tt1638355,3
61,tt1638355,5
66,tt1638355,3
82,tt1638355,3
84,tt1638355,4
90,tt1638355,5
92,tt1638355,4
95,tt1638355,1
2,tt3835080,1
3,tt3835080,5
13,tt3835080,3
15,tt3835080,2
28,tt3835080,4
32,tt3835080,3
34,tt3835080,1
69,tt3835080,5
72,tt3835080,2
74,tt3835080,5
9,tt0446029,1
10,tt0446029,5
18,tt0446029,2
46,tt0446029,2
81,tt0446029,2
87,tt0446029,4
89,tt0446029,3
2,tt0120804,5
8,tt0120804,5
17,tt0120804,5
32,tt0120804,3
33,tt0120804,2
41,tt0120804,2
43,tt0120804,4
64,tt0120804,3
3,tt0095016,4
5,tt0095016,1
21,tt0095016,3
25,tt0095016,3
37,tt0095016,4
39,tt0095016,1
43,tt0095016,2
45,tt0095016,5
48,tt0095016,3
52,tt0095016,4
63,tt0095016,5
69,tt0095016,5
7,tt1711525,2
32,tt1711525,5
46,tt1711525,2
60,tt1711525,1
67,tt1711525,5
70,tt1711525,2
77,tt1711525,5
15,tt2503944,1
27,tt2503944,5
28,tt2503944,4
39,tt2503944,3
49,tt2503944,4
59,tt2503944,3
61,tt2503944,4
68,tt2503944,3
70,tt2503944,2
71,tt2503944,5
77,tt2503944,4
81,tt2503944,1
86,tt2503944,2
7,tt0477348,5
24,tt0477348,2
40,tt0477348,2
43,tt0477348,1
65,tt0477348,3
74,tt0477348,3
75,tt0477348,5
78,tt0477348,3
79,tt0477348,3
90,tt0477348,2
97,tt0477348,2
3,tt1951266,2
21,tt1951266,1
23,tt1951266,3
33,tt1951266,2
38,tt1951266,5
43,tt1951266,5
54,tt1951266,3
5,tt0086250,5
19,tt0086250,3
20,tt0086250,3
44,tt0086250,3
64,tt0086250,4
65,tt0086250,5
69,tt0086250,1
74,tt0086250,5
79,tt0086250,3
4,tt0320691,2
38,tt0320691,1
43,tt0320691,4
54,tt0320691,3
83,tt0320691,1
90,tt0320691,5
91,tt0320691,5
95,tt0320691,3
7,tt1691916,2
27,tt1691916,5
32,tt1691916,4
33,tt1691916,2
38,tt1691916,2
45,tt1691916,1
46,tt1691916,2
62,tt1691916,4
63,tt1691916,4
65,tt1691916,5
66,tt1691916,2
79,tt1691916,2
92,tt1691916,4
12,tt1798709,3
13,tt1798709,2
26,tt1798709,2
36,tt1798709,5
37,tt1798709,5
39,tt1798709,3
44,tt1798709,3
74,tt1798709,2
81,tt1798709,3
92,tt1798709,2
96,tt1798709,4
21,tt0172495,5
23,tt0172495,4
25,tt0172495,3
50,tt0172495,4
73,tt0172495,5
82,tt0172495,5
88,tt0172495,1
95,tt0172495,2
6,tt0848228,5
10,tt0848228,3
11,tt0848228,5
60,tt0848228,4
76,tt0848228,1
1,tt4669986,2
5,tt4669986,5
18,tt4669986,5
43,tt4669986,4
49,tt4669986,5
53,tt4669986,1
72,tt4669986,2
78,tt4669986,3
83,tt4669986,1
10,tt0938283,1
24,tt0938283,4
31,tt0938283,4
43,tt0938283,2
59,tt0938283,4
6,tt4500922,5
7,tt4500922,2
19,tt4500922,5
20,tt4500922,2
21,tt4500922,5
29,tt4500922,2
38,tt4500922,4
39,tt4500922,4
43,tt4500922,4
52,tt4500922,5
61,tt4500922,5
64,tt4500922,2
69,tt4500922,5
73,tt4500922,5
75,tt4500922,4
77,tt4500922,5
89,tt4500922,2
95,tt4500922,3
1,tt2304933,5
3,tt2304933,5
9,tt2304933,5
33,tt2304933,3
45,tt2304933,5
59,tt2304933,2
91,tt2304933,3
1,tt1707386,3
7,tt1707386,1
8,tt1707386,3
10,tt1707386,1
17,tt1707386,5
52,tt1707386,4
61,tt1707386,4
67,tt1707386,1
69,tt1707386,2
75,tt1707386,4
81,tt1707386,2
1,tt2096673,2
6,tt2096673,3
7,tt2096673,2
42,tt2096673,2
43,tt2096673,3
60,tt2096673,1
63,tt2096673,3
68,tt2096673,3
79,tt2096673,5
85,tt2096673,3
86,tt2096673,2
88,tt2096673,3
90,tt2096673,2
97,tt2096673,2
8,tt0829482,5
25,tt0829482,2
28,tt0829482,4
34,tt0829482,4
49,tt0829482,5
63,tt0829482,5
88,tt0829482,4
95,tt0829482,2
98,tt0829482,1
18,tt4981636,4
34,tt4981636,5
35,tt4981636,3
38,tt4981636,1
44,tt4981636,5
49,tt4981636,3
75,tt4981636,2
80,tt4981636,5
81,tt4981636,4
1,tt0246578,2
8,tt0246578,4
17,tt0246578,2
20,tt0246578,1
21,tt0246578,2
28,tt0246578,2
31,tt0246578,3
43,tt0246578,4
46,tt0246578,2
48,tt0246578,4
51,tt0246578,5
54,tt0246578,2
55,tt0246578,1
58,tt0246578,3
60,tt0246578,1
79,tt0246578,5
81,tt0246578,2
92,tt0246578,2
2,tt1860213,3
5,tt1860213,5
18,tt1860213,3
28,tt1860213,4
29,tt1860213,5
31,tt1860213,5
32,tt1860213,3
74,tt1860213,3
83,tt1860213,2
84,tt1860213,3
99,tt1860213,3
8,tt0304141,2
25,tt0304141,5
32,tt0304141,3
36,tt0304141,1
38,tt0304141,3
47,tt0304141,4
50,tt0304141,4
62,tt0304141,5
68,tt0304141,2
79,tt0304141,4
87,tt0304141,1
92,tt0304141,4
97,tt0304141,3
9,tt3401882,3
29,tt3401882,2
31,tt3401882,1
36,tt3401882,5
38,tt3401882,1
42,tt3401882,3
46,tt3401882,5
73,tt3401882,5
75,tt3401882,5
86,tt3401882,1
4,tt3300542,1
17,tt3300542,5
19,tt3300542,3
36,tt3300542,5
37,tt3300542,4
44,tt3300542,3
49,tt3300542,4
50,tt3300542,1
51,tt3300542,3
54,tt3300542,4
57,tt3300542,4
65,tt3300542,2
69,tt3300542,5
70,tt3300542,2
71,tt3300542,5
82,tt3300542,1
97,tt3300542,2
7,tt1631867,4
11,tt1631867,2
18,tt1631867,4
4,tt0073486,5
5,tt0073486,4
8,tt0073486,4
21,tt0073486,4
32,tt0073486,3
47,tt0073486,5
53,tt0073486,5
59,tt0073486,4
62,tt0073486,2
76,tt0073486,5
86,tt0073486,4
93,tt0073486,3
97,tt0073486,1
5,tt0060196,5
6,tt0060196,5
18,tt0060196,5
20,tt0060196,4
24,tt0060196,3
27,tt0060196,1
28,tt0060196,5
32,tt0060196,4
51,tt0060196,4
54,tt0060196,5
71,tt0060196,2
86,tt0060196,3
95,tt0060196,5
8,tt1659337,5
25,tt1659337,5
39,tt1659337,4
48,tt1659337,5
51,tt1659337,3
54,tt1659337,5
60,tt1659337,3
66,tt1659337,1
80,tt1659337,2
85,tt1659337,2
94,tt1659337,4
97,tt1659337,3
7,tt0097576,1
9,tt0097576,5
15,tt0097576,5
26,tt0097576,5
28,tt0097576,5
41,tt0097576,4
61,tt0097576,1
74,tt0097576,2
5,tt0066921,1
7,tt0066921,3
12,tt0066921,4
17,tt0066921,1
21,tt0066921,5
29,tt0066921,3
30,tt0066921,2
35,tt0066921,4
38,tt0066921,4
39,tt0066921,3
41,tt0066921,2
66,tt0066921,3
67,tt0066921,1
74,tt0066921,1
82,tt0066921,1
83,tt0066921,3
91,tt0066921,2
92,tt0066921,5
94,tt0066921,3
98,tt0066921,5
5,tt0458339,2
24,tt0458339,5
26,tt0458339,3
35,tt0458339,4
47,tt0458339,4
62,tt0458339,1
66,tt0458339,3
81,tt0458339,3
87,tt0458339,3
9,tt0121766,5
40,tt0121766,3
61,tt0121766,2
65,tt0121766,3
67,tt0121766,2
86,tt0121766,3
6,tt0409459,4
17,tt0409459,4
35,tt0409459,1
38,tt0409459,5
40,tt0409459,2
43,tt0409459,5
61,tt0409459,4
67,tt0409459,2
80,tt0409459,1
97,tt0409459,3
5,tt0090605,3
7,tt0090605,5
16,tt0090605,3
20,tt0090605,5
26,tt0090605,3
34,tt0090605,2
36,tt0090605,5
37,tt0090605,2
43,tt0090605,2
48,tt0090605,1
59,tt0090605,3
87,tt0090605,5
89,tt0090605,3
90,tt0090605,3
92,tt0090605,2
99,tt0090605,1
5,tt2557478,3
10,tt2557478,5
12,tt2557478,5
13,tt2557478,3
26,tt2557478,3
31,tt2557478,5
35,tt2557478,1
44,tt2557478,2
56,tt2557478,2
62,tt2557478,2
77,tt2557478,5
8,tt3797868,4
23,tt3797868,5
33,tt3797868,4
45,tt3797868,5
50,tt3797868,3
52,tt3797868,2
53,tt3797868,4
70,tt3797868,1
89,tt3797868,4
93,tt3797868,4
4,tt0092005,2
11,tt0092005,4
14,tt0092005,3
15,tt0092005,5
17,tt0092005,5
19,tt0092005,4
20,tt0092005,2
21,tt0092005,5
39,tt0092005,2
52,tt0092005,3
54,tt0092005,2
58,tt0092005,5
62,tt0092005,3
76,tt0092005,3
77,tt0092005,5
89,tt0092005,4
20,tt0075314,3
31,tt0075314,2
40,tt0075314,3
46,tt0075314,3
56,tt0075314,5
62,tt0075314,5
63,tt0075314,4
66,tt0075314,2
88,tt0075314,4
89,tt0075314,5
5,tt0377092,1
8,tt0377092,5
13,tt0377092,5
15,tt0377092,3
16,tt0377092,5
18,tt0377092,2
25,tt0377092,5
86,tt0377092,5
89,tt0377092,4
97,tt0377092,4
16,tt0338013,3
22,tt0338013,5
25,tt0338013,4
26,tt0338013,3
30,tt0338013,1
42,tt0338013,4
67,tt0338013,2
70,tt0338013,2
72,tt0338013,3
75,tt0338013,5
9,tt2719848,2
28,tt2719848,5
35,tt2719848,5
38,tt2719848,1
44,tt2719848,1
60,tt2719848,1
68,tt2719848,2
71,tt2719848,4
72,tt2719848,3
14,tt0080684,3
18,tt0080684,4
61,tt0080684,2
62,tt0080684,3
79,tt0080684,5
85,tt0080684,2
86,tt0080684,5
91,tt0080684,5
93,tt0080684,3
9,tt0090305,1
20,tt0090305,4
21,tt0090305,2
25,tt0090305,4
29,tt0090305,1
30,tt0090305,5
33,tt0090305,5
36,tt0090305,3
38,tt0090305,1
43,tt0090305,2
54,tt0090305,1
61,tt0090305,5
68,tt0090305,3
80,tt0090305,2
86,tt0090305,2
92,tt0090305,2
97,tt0090305,3
3,tt1877832,1
4,tt1877832,5
11,tt1877832,4
16,tt1877832,1
36,tt1877832,3
38,tt1877832,3
51,tt1877832,2
52,tt1877832,5
97,tt1877832,3
3,tt4765284,5
5,tt4765284,1
11,tt4765284,4
21,tt4765284,5
38,tt4765284,2
42,tt4765284,1
46,tt4765284,5
54,tt4765284,3
59,tt4765284,1
68,tt4765284,4
70,tt4765284,5
77,tt4765284,5
84,tt4765284,1
4,tt0087332,5
12,tt0087332,3
17,tt0087332,4
18,tt0087332,3
29,tt0087332,3
43,tt0087332,3
45,tt0087332,2
51,tt0087332,4
52,tt0087332,4
60,tt0087332,2
69,tt0087332,5
77,tt0087332,1
82,tt0087332,2
87,tt0087332,3
5,tt0119116,2
20,tt0119116,5
35,tt0119116,5
44,tt0119116,3
53,tt0119116,5
57,tt0119116,3
60,tt0119116,5
79,tt0119116,4
81,tt0119116,5
95,tt0119116,2
4,tt2679552,4
6,tt2679552,5
14,tt2679552,3
43,tt2679552,3
57,tt2679552,1
